アカリ	明かり
ヒキノバシ	引き延ばし
デサキキカン	出先機関
シンロウ	心労
ミズタマリ	水たまり
サキダカ	先高
ハイギョウ	廃業
ハンダ	半田
ドウワ	同和
キヒン	気品
ゼンカイ	全開
ヤッキ	躍起
オドリ	躍り
メイヒン	名品
シュツルイ	出塁
ジョウソウ	上層
イタメル	炒める
アトアト	後々
イヤク	医薬
コウコ	公庫
ショハン	初版
ツイデ	序
セイマイ	精米
タイコ	太古
トウガラシ	唐辛子
トウヤク	投薬
サスル	摩る
スル	摩る
マタ	又
メイサン	名産
モチ	餅
ジュセイ	授精
ロンポウ	論法
イッコク	一国
ジツダン	実弾
アサハカ	浅はか
イセジングウ	伊勢神宮
シレイ	司令
ソウダチ	総立ち
ホウガ	邦画
シセイ	死生
サインカイ	サイン会
ケガニン	けが人
ジョウカン	上官
セイリュウ	清流
ハク	掃く
ニンカン	任官
ヨケン	予見
クニビト	国人
フルマイ	振る舞い
シュウセイ	習性
ネンカイ	年会
フウシュウ	風習
リンリツ	林立
ゾウハ	増派
リンヤ	林野
ネホリハホリ	根掘り葉掘り
ジビカ	耳鼻科
ソウチャク	装着
オオキナ	大きな
ハツギ	発議
ゲカイ	下界
ジャクシャ	弱者
ジュウイチ	十一
ショッキ	織機
ナイカクカンボウ	内閣官房
イッツイ	一対
ナツジカン	夏時間
カガヤク	輝く
ギョウジ	行司
ウジコ	氏子
ジュウニ	十二
ショウキャク	償却
タイシテ	対して
フタリトモ	二人とも
イッタン	一端
イッポン	一本
キョクモク	曲目
ケツイン	欠員
カチメ	勝ち目
シンキョク	新曲
セケンバナシ	世間話
タンマツ	端末
ニホンジン	日本人
アジノモト	味の素
ニホンイチ	日本一
コウカイ	更改
コウセイ	更生
チュウゴク	中国
チュウゴクジン	中国人
チュウニチ	中日
ヒョウメンカ	表面化
ロケン	露顕
タホウメン	多方面
ナカデモ	中でも
カンゲキ	観劇
キゾク	帰属
カエ	換え
チョウ	長
トウゴク	東国
ハタラキザカリ	働き盛り
ウラカタ	裏方
クモツ	供物
デアイ	出会い
ハッコウシャ	発行者
ヘンチョウ	変調
リバライ	利払い
ヨウジョウ	洋上
キヅカイ	気遣い
ゴカク	互角
サンゴク	三国
サンニン	三人
ジュウサン	十三
ホカク	捕獲
ミソカ	三十日
ケイジセキニン	刑事責任
テウチ	手打ち
サンジュウ	三十
コウホウ	航法
シチゴサン	七五三
シュウコウ	就航
マタタク	瞬く
オナジク	同じく
ドウコク	同国
ドウジツ	同日
ドウネン	同年
ミッチャク	密着
カテイキョウシ	家庭教師
アイ	合い
コク	刻
サンジ	三時
シンコクカ	深刻化
ヒヨコ	雛
ヒナ	雛
ゾクハツ	続発
トブ	跳ぶ
ハンモク	反目
ヘイゴウ	併合
ステゴ	捨て子
タイアタリ	体当たり
カテイナイ	家庭内
バアタリ	場当たり
トウダイ	当代
モトデ	元手
コクセイ	国政
シント	信徒
マツリゴト	政
ハタラキモノ	働き者
ニハチ	二八
テイリュウ	底流
オダイジニ	お大事に
サンドウ	賛同
ミンギョウ	民業
ジジ	時事
イッソノコト	いっその事
シドウ	始動
ヨロコバシイ	喜ばしい
ゲイジュツイン	芸術院
キョウエイ	共栄
コウエイ	光栄
ウマクイク	うまく行く
ドウギョウ	同行
ハハカタ	母方
コウセイセキ	好成績
ゲンショク	原色
サクシュ	搾取
ジシャ	自社
シズメル	沈める
ドウシャ	同社
フジンカ	婦人科
ニホンシャカイ	日本社会
クリノベ	繰り延べ
セイケン	政見
キリサメ	霧雨
ゲンカ	現下
テッコウ	鉄工
キキン	寄金
コクテイ	国定
ドウゲツ	同月
ノウメン	能面
キッショウテン	吉祥天
モヤス	燃す
モス	燃す
スウジュウ	数十
イチュウ	意中
ハナムコ	花婿
キョウハン	共犯
センパン	戦犯
ワカリ	分かり
ワケ	分け
マゼアワス	混ぜ合わす
ダツサンシン	奪三振
ヨム	詠む
カイジ	海事
ギジ	議事
ムカエウツ	迎え撃つ
スワリコミ	座り込み
セキサイ	積載
オクリコム	送り込む
ホンカイギ	本会議
ナガレコム	流れ込む
カキコミ	書き込み
ホウジ	法事
マガオ	真顔
フドウ	不同
ロウサイ	労災
メヌキ	目抜き
コウナゴ	小女子
サンプ	散布
ジゼン	事前
ゼンジツ	前日
チュウゼン	中前
ハンロ	販路
フジン	布陣
ショウライ	生来
ウリテシジョウ	売り手市場
コノマエ	この前
キサイ	起債
ソソノカス	唆す
シュツジン	出陣
ジンチ	陣地
タミ	民
ミンジ	民事
ジントウ	陣頭
ジミン	自民
コウリ	高利
イチネンセイ	一年生
カエダマ	替え玉
ネンセイ	年生
ナク	鳴く
キリカエ	切り替え
ナマナマシイ	生々しい
ショウニビョウ	小児病
イチレン	一連
キゲンゼン	紀元前
タンサ	探査
ヤキン	夜勤
ヨメイ	余命
キュウシン	急伸
ゾクシン	続伸
ツウチヒョウ	通知表
リセイテキ	理性的
ジョウキン	常勤
シュウギョウ	終業
ジュウゴ	十五
ブンアン	文案
ゴジュウ	五十
リュウチジョウ	留置場
イッパツ	一発
ジセン	自選
ハッケッキュウ	白血球
インショウヅケル	印象付ける
ドウギカイ	道議会
セイソクチ	生息地
ゲッカン	月間
シセイ	市制
ニクム	憎む
チエン	遅延
チョウジカン	長時間
リットウ	立党
サモン	査問
コゴエル	凍える
ブンジョウ	分譲
イッセツ	一節
イジョウ	移譲
ナオリ	治り
コクタイ	国対
ゼッタイテキ	絶対的
タイチュウ	対中
ゲンスイバク	原水爆
ゴウガイ	号外
シュウセイ	集成
アガッタリ	上がったり
アゲ	上げ
テイチ	低地
ボウカン	傍観
バクリョウ	幕僚
ミンジュ	民需
リャクショウ	略称
ハット	法度
ケンセイ	県勢
オナカ	お腹
チュウブ	中部
ニブ	二部
ハライッパイ	腹一杯
ブカイ	部会
シャゲキ	射撃
シャサツ	射殺
チュウトウ	中東
メイヤク	盟約
ジンリョク	人力
カキカエル	書き換える
ナガナガ	長々
オシボリ	お絞り
ジキュウ	持久
ダンゴ	団子
ミョウジ	苗字
セイキ	生気
ガイコウダン	外交団
サンシャ	三者
セイヨウ	静養
イットウ	一党
シャカイトウ	社会党
ドウトウ	同党
バジュツ	馬術
ブンパ	分派
ジミントウ	自民党
リヨウ	理容
トウギ	党議
ミンシャトウ	民社党
ケムイ	煙い
ケムタイ	煙たい
ケムル	煙る
タカナミ	高波
ショウセイ	招請
タバコヤ	煙草屋
セワモノ	世話物
コウネン	高年
ジダイモノ	時代物
シュキョウ	主教
ソウゾウリョク	創造力
ドクソウ	独創
ドクソウテキ	独創的
レンゴウカイ	連合会
ミゴタエ	見応え
ジアイ	地合い
シンゾウビョウ	心臓病
ゴウ	合
シギ	市議
シチュウ	市中
シブ	市部
ゼンニン	前任
ニンチ	任地
フテイキ	不定期
マヨイ	迷い
シュンキ	春季
シュウキ	秋季
シャナイホウ	社内報
シギカイ	市議会
ハクナイショウ	白内障
ドウシ	同市
イチダイジ	一大事
ゴウ	業
サンリン	三輪
サービスギョウ	サービス業
ヤハリ	矢張り
コモチ	子持ち
モチアガル	持ち上がる
シャナイ	社内
シンセイ	新星
トウナイ	党内
ナイセイ	内政
ネンナイ	年内
ブナイ	部内
キンボシ	金星
ガイショウ	外傷
サッショウ	殺傷
センキョウシ	宣教師
センセン	宣戦
ウキヨエ	浮世絵
コウジン	行人
アノカタ	あの方
キショウ	希少
シジョウ	至上
デカタ	出方
ハイシン	背信
アサゴハン	朝ご飯
シャチュウ	社中
ホウガマシ	方がまし
エッキョウ	越境
エツネン	越年
トリサゲル	取り下げる
チュウゴシ	中越
ジュウシ	十四
ヨンジュウ	四十
ダイイチジセカイタイセン	第一次世界大戦
ハメ	羽目
サダカ	定か
ナイテイ	内定
ハイザイ	廃材
モル	漏る
シュッスイ	出水
モレル	漏れる
シュウサク	秀作
ゾンパイ	存廃
キュウヤク	旧約
イマヤ	今や
キンチョ	近著
イマスグ	今すぐ
イッカイ	一回
ヒトマワリ	一回り
サイシュッパツ	再出発
タイゼン	大全
ネツベン	熱弁
ミカンセイ	未完成
アマミズ	雨水
コンヤ	紺屋
コウヤ	紺屋
カネメ	金目
ザイイ	在位
シュゴ	主語
シンセイ	新生
シントウ	新党
トザス	閉ざす
シンセイ	新政
オオメ	大目
エサ	餌
ツバメ	燕
ツバメ	燕
オモチャ	玩具
ギジョウ	議場
シヤク	試薬
ジョウジョウ	上場
セイリョク	精力
ワケ	訳
シュッキン	出金
イタデ	痛手
ネンキン	年金
ビンヅメ	瓶詰め
キズアト	傷跡
カネガナイ	金がない
トキハカネナリ	時は金なり
カソウ	火葬
エドッコ	江戸っ子
コッカイギイン	国会議員
シキ	死期
ショウレイ	省令
ジンイン	人員
トウイン	党員
ブイン	部員
ソウケン	総見
チョウセイ	長生
ケイガク	経学
ウチュウヒコウシ	宇宙飛行士
クク	九九
ギョウセイカン	行政官
ジュウキュウ	十九
トウカク	頭角
フタリヅレ	二人連れ
ハンガン	判官
ラントウ	乱闘
キュウジュウ	九十
カワナガレ	川流れ
チュウ	宙
カクゲン	格言
カクチョウ	格調
サンジョウ	山上
ジョウシュウ	常習
シンニュウ	新入
チクリン	竹林
イリ	入り
ベッカク	別格
ジツゾウ	実像
チサン	治山
ヤマノテ	山の手
サインイリ	サイン入り
ジンセン	人選
ヒホケンシャ	被保険者
センジャ	選者
ウシロメタクオモウ	後ろめたく思う
セン	選
クゲ	公家
ジリツ	自立
ジャクタイ	弱体
セン	銭
ゼンゲン	前言
ヒタチ	日立
オドル	踊る
リサン	離散
レンリツ	連立
シュウサン	集散
タチアガリ	立ち上がり
リッチ	立地
タチイリ	立ち入り
ナツモノ	夏物
キンシュク	緊縮
ダッキャク	脱却
ヒラキ	開き
カイハツシャ	開発者
ウマイ	上手い
ウマクイク	上手くいく
テニハイル	手に入る
テニイレル	手に入れる
ショウコウ	小康
カワバタ	川端
ソウカン	送還
トウセイ	当世
ヒョウショウジョウ	表彰状
カンプ	還付
セケンテイ	世間体
コクミンケンコウホケン	国民健康保険
ゲンシュツ	現出
イキトウゴウ	意気投合
イチリ	一理
ナイキョク	内局
ベイコク	米国
タイベイ	対米
ハナザカリ	花盛り
キョクセツ	曲折
ジリキ	自力
ショウネンイン	少年院
センゾク	専属
ノウリ	脳裏
リメン	裏面
イキサカン	意気盛ん
カイヘン	改変
キョゼツハンノウ	拒絶反応
ジュウダン	銃弾
ショウジュウ	小銃
センシュ	船主
ヒコウセン	飛行船
カワリメ	変わり目
ヨウガク	洋楽
リキガク	力学
ガイヨウ	外洋
ケイジジケン	刑事事件
サングン	三軍
ジュケイ	受刑
シズケサ	静けさ
ゼングン	全軍
タネン	多年
ウツテ	打つ手
ヒガン	悲願
カス	化す
トイアワセ	問い合わせ
リョウケイ	量刑
フリツケ	振付け
シュブン	主文
ヘイキンテン	平均点
ミッコウ	密航
ネムタイ	眠たい
タカマリ	高まり
キザミ	刻み
ダイギ	代議
ニワキ	庭木
ハツガ	発芽
ゾッカイ	続開
ジツヅキ	地続き
キカン	気管
キソウ	起草
サイコン	再婚
ネンアケ	年明け
シズマル	鎮まる
ジジツジョウ	事実上
ミノリ	実り
ジツギョウ	実業
ジュウブン	重文
トクホン	読本
ジジュウ	自重
フクリコウセイ	福利厚生
サンコウ	三校
センエン	１０００円
タイアン	大安
ホンコウ	本校
エンソウバ	円相場
ザイコウ	在校
ハジマラナイ	始まらない
ヒャクエンショップ	１００円ショップ
エイヨウシ	栄養士
セキ	関
キキンゾク	貴金属
ユルシ	許し
オオゼキ	大関
キメテ	決め手
ヨナオシ	世直し
シボル	搾る
ショイン	所員
セイタク	請託
キマッテ	決まって
キンカ	金貨
イイツケル	言い付ける
コガイシャ	子会社
キンス	金子
シュツドウ	出動
アセリ	焦り
ドウ	動
ハツドウ	発動
フクエキ	服役
ジョウジョウ	情状
ウゴキダス	動き出す
カキ	下記
キョウ	京
ミヤコ	京
コウキ	後記
センキ	戦記
トウキョウ	東京
ウナバラ	海原
ゼンジン	全人
ゼンジツ	全日
ゼンベイ	全米
オネ	尾根
ヘイカ	平価
ホウシュ	法主
ミマワリ	見回り
ホウリ	法理
ゼンカイ	全会
ニホンゼンコク	日本全国
イチゴ	一語
ショシキ	書式
シンガオ	新顔
ウキ	浮き
キリヌキ	切り抜き
シンチ	新地
メノマエ	目の前
ヒョウメイ	表明
フコク	布告
トリコワシ	取り壊し
カイセン	開戦
カッセン	合戦
セツエイ	設営
センジ	戦時
センリョク	戦力
タイセン	対戦
ナイセン	内戦
ヘンチ	辺地
ミミヨリ	耳寄り
ヒトリグラシ	一人暮らし
カイセン	回戦
ホウラク	崩落
センチ	戦地
ダイホンエイ	大本営
カイロ	海路
ゲッケイ	月経
イシダン	石段
クミイレル	組み入れる
ニッケイ	日経
フリカエ	振替
セイケイ	政経
テイキビン	定期便
キョウ	経
タテ	経
オシラセ	お知らせ
キョウショク	教職
セイリテキ	生理的
ハンカンハンミン	半官半民
メヲトオス	目を通す
コウキョウショクギョウアンテイジョ	公共職業安定所
ショクアン	職安
ツウジ	通じ
クシ	櫛
タイガイ	対外
トウボウ	逃亡
ハッキン	発禁
フツウヨキン	普通預金
アズケイレル	預け入れる
リュウチ	留置
アンブン	案文
ナイガイ	内外
ニュウブ	入部
リッポウケン	立法権
インゼイ	印税
サイシン	最新
シャヨウ	社用
シュウソク	終息
ショウキャク	焼却
ダッスル	脱する
ヨウホウ	用法
レキニン	歴任
シャクヤ	借家
ドチュウ	土中
サイチョウ	最長
サイゴノサイゴニ	最後の最後に
サイシンニュース	最新ニュース
カンキュウ	緩急
クドウ	駆動
ミタテル	見立てる
シキジ	式辞
タビサキ	旅先
リョダン	旅団
ゲン	言
イイヨウガナイ	言いようがない
ウジ	氏
セイホク	西北
セツゲン	節減
セツド	節度
ドウシ	同氏
シャカイセイサク	社会政策
シンカイ	新開
ゲンコウ	現行
タイガイ	大概
チョウド	調度
バクチク	爆竹
ヒツジュ	必需
オウダンマク	横断幕
バクオン	爆音
ゲンダイシャカイ	現代社会
ナマホウソウ	生放送
ニッポンホウソウキョウカイ	日本放送協会
ヒトベラシ	人減らし
イワヤマ	岩山
ガンセキ	岩石
ウワッチョウシ	上っ調子
ダイバ	台場
ヘキガ	壁画
ホウシャ	放射
クヨウ	供養
ショクジュ	植樹
セイタイ	生体
タイナイ	体内
ヒャクニンイッシュ	百人一首
ヨウイク	養育
ゴザイマス	ご座います
コクタイ	国体
デンゲンカイハツ	電源開発
オシキル	押し切る
ジドウカ	自動化
バリキ	馬力
コサク	小作
グローバルカ	グローバル化
ダシモノ	出し物
ジョウデン	上田
カルヤカ	軽やか
カルガル	軽々
ジュショウ	受章
ヤクダテル	役立てる
ムラヤクバ	村役場
カイモドシ	買い戻し
ハネル	跳ねる
タオレ	倒れ
トウシャ	当社
テントウ	転倒
トウチ	当地
ゲッポウ	月報
ジュウハチ	十八
ネンポウ	年報
ハチジュウ	八十
タチキ	立ち木
サソイ	誘い
ダデン	打電
シャカイホケンチョウ	社会保険庁
ボウエイシセツチョウ	防衛施設庁
マビキ	間引き
ショウボウチョウ	消防庁
ロクジュウ	六十
ハクブツ	博物
ジュン	純
コクリツハクブツカン	国立博物館
モチブン	持ち分
サイジキ	歳時記
シュリョク	主力
ナマミ	生身
ミンシュトウ	民主党
キズツク	傷つく
フギカイ	府議会
ジョウナイ	城内
サイヒ	歳費
オビル	帯びる
ホンバショ	本場所
シャカイモンダイ	社会問題
ホンギマリ	本決まり
ヘタクソ	下手くそ
カホウ	下方
クンリン	君臨
ゲンダイ	原題
エチゴ	越後
デパチカ	デパ地下
イッシュ	一首
カンノウ	官能
サンスイ	山水
シュチョウ	首長
デサキ	出先
スイセイ	水性
トウシュ	党首
トウシン	等身
シラハ	白羽
シュショウ	主唱
トウトウ	等々
キョウチョ	共著
ジュウデン	充電
センパン	先般
ミンイ	民意
ホンブン	本分
ワゴウ	和合
ウリョウ	雨量
ハカマ	袴
ヒカエ	控え
シュホウ	手法
イタダク	頂く
コテイヒ	固定費
シンポウ	新法
ホウショウ	法相
チュウシツ	中執
イッセツ	一説
サンミイッタイ	三位一体
シンソウ	深層
ツウセツ	通説
トウルイ	盗塁
フゼン	不全
フチョウ	不調
フドウ	不動
ヘイマク	閉幕
カタカナ	片仮名
カタカナ	片仮名
トウシ	闘士
ムトウハソウ	無党派層
イッテン	一転
イッタリキタリ	行ったり来たり
シュッタイ	出来
デキ	出来
デキダカ	出来高
ノビノビ	伸び伸び
ズハン	図版
ダメ	駄目
テンソウ	転送
テンニュウ	転入
アリノママ	有りのまま
タビタビ	度々
マレ	稀
ミカケ	見掛け
イッテキマス	行って来ます
ケイセキ	形跡
ツナヒキ	綱引き
ツクリ	作り
シッセキ	失跡
シンサク	新作
セイソク	正則
ダイヒョウサク	代表作
タイサク	大作
ヘイゼイ	平生
ヘンソク	変則
ロウジョ	老女
ショウジュン	照準
ショクハツ	触発
マシタ	真下
シンウチ	真打ち
チュウセイシ	中性子
ホドウキョウ	歩道橋
レイジョウ	令状
イチジテキ	一時的
イッポウテキ	一方的
タワムレ	戯れ
ケッテイテキ	決定的
ゴウリュウ	合流
ジテン	事典
ジドウテキ	自動的
ジンテキ	人的
ミンシュテキ	民主的
カクカイ	角界
ウチュウカイハツ	宇宙開発
ウチュウカイハツジギョウダン	宇宙開発事業団
カンギョウ	官業
シャカイテキ	社会的
コクミンテキ	国民的
ショウライゾウ	将来像
マツバヤシ	松林
タンラク	短絡
ヨウイン	要員
ユノミ	湯飲み
ヤマビト	山人
ヨウジン	要人
ホンバコ	本箱
ミンユウ	民有
ユウメイムジツ	有名無実
ヨウチ	用地
レンヨウ	連用
ウワムク	上向く
センセキ	船籍
ソンカイ	損壊
オメイ	汚名
カチョウ	家長
ゲンガイ	言外
ゲンコウ	言行
サンサク	散策
ジギョウカ	事業家
シンセイ	新制
セイ	制
ニジュウヨジカンセイ	二十四時間制
ハンシンハンギ	半信半疑
ブンケ	分家
ホウセイ	法制
イイアウ	言い合う
ジカヨウシャ	自家用車
ハツメイカ	発明家
ジチタイ	自治体
セイジテキ	政治的
シホウサイバン	司法裁判
セイトウセイジ	政党政治
チホウジチ	地方自治
チホウジチタイ	地方自治体
イチドウ	一堂
カジュウ	過重
コウカイドウ	公会堂
ゼンネンド	前年度
ゼンキョク	全曲
ニド	二度
フタタビ	二度
イチド	一度
コンネンド	今年度
イチマイイワ	一枚岩
ギョウム	業務
コクム	国務
サンマイ	三枚
ジツム	実務
コトニ	殊に
センキョク	戦局
タイキョク	大局
ナイム	内務
レンリ	連理
セイム	政務
グンゾク	軍属
チョクゾク	直属
ブンピツ	分泌
ブンピ	分泌
イッキ	一気
キノセイ	気のせい
キヅカレ	気づかれ
シボリ	絞り
タチキル	断ち切る
ダンコウ	断交
オンテイ	音程
グンテ	軍手
ジュウゼイ	重税
ショウガク	小学
ココロヅカイ	心遣い
セイカン	静観
チュウショウ	中小
ヘイセイ	平静
ヤバン	野蛮
トク	溶く
トケル	溶ける
クラ	倉
タハツセイ	多発性
タイグン	大軍
ショウチュウガクセイ	小中学生
ゼンセン	善戦
メイブン	名文
シチジュウ	七十
ジュウシチ	十七
シチシチニチ	七七日
ブンメイカイカ	文明開化
ミツヤク	密約
チョウブン	長文
ケンタイ	検体
サクセイ	作成
ナリキン	成金
セイセイ	生成
ミサオ	操
テイコク	定刻
アワサル	合わさる
カイガイケイザイキョウリョクキキン	海外経済協力基金
シンセイジン	新成人
カイキ	会期
キョウソウキョク	協奏曲
ソウシャ	奏者
チュウキ	中期
チョウカイ	町会
チョウキテキ	長期的
ハタラキグチ	働き口
クサワケ	草分け
テイヘン	底辺
イシヤマ	石山
シジン	私人
テイキテキ	定期的
ホンモト	本元
コウキン	公金
コウシャ	公社
コウセン	公選
コウテキ	公的
コウミン	公民
シュジンコウ	主人公
タラズ	足らず
ニノアシ	二の足
ツネヅネ	常々
コウメイトウ	公明党
ジョウドウ	常道
クラヤミ	暗闇
ゲコウ	下校
ダシン	打診
ナイコク	内国
フツブン	仏文
ガイヤシュ	外野手
センナリ	千生
ナイヤ	内野
ナイヤシュ	内野手
ヤセイ	野生
リョウリニン	料理人
センセキ	戦績
テキレイ	適齢
ウエノ	上野
オオノ	大野
キョウカイ	協会
キョウチョウ	協調
キョウテイ	協定
トリカコム	取り囲む
セイキョウ	生協
チョクゲン	直言
ヨウシ	陽子
アタタメル	暖める
トウシシンタク	投資信託
アゲサゲ	上げ下げ
ヒドリ	日取り
オオバン	大判
チュウソツ	中卒
ソウコウ	装甲
トミン	都民
バンガイ	番外
ハクゲキ	迫撃
ミサダメル	見定める
キョウト	京都
トギ	都議
コンセイ	混成
コンニュウ	混入
ジョウイ	上意
ダッカイ	奪回
ダッカン	奪還
ダッシュ	奪取
チュウリャク	中略
クモル	曇る
メイカイ	明快
ユウベ	夕べ
リャクレキ	略歴
ホガラカ	朗らか
ヤマト	大和
リャクダツ	略奪
マチコウジョウ	町工場
レンキ	連記
ガギョウ	画業
インセイ	院政
ジョウモン	縄文
ゴカン	語感
ニョニン	女人
シンザン	新参
テッパン	鉄板
フドウイ	不同意
ダイシンサイ	大震災
キドウ	機動
サンレツ	参列
キタハンキュウ	北半球
レッキョ	列挙
ウイウイシイ	初々しい
ウリカタ	売り方
ヒイチニチト	日一日と
コピーキ	コピー機
ツクリダス	作り出す
ジンヨウ	陣容
センジン	先陣
ヘイジ	平時
キキ	利き
トウホクトウ	東北東
ジクウ	時空
ソウイ	総意
ソウゴウテキ	総合的
ソウチョウ	総長
ソウトウ	総統
ソウム	総務
コクブンジ	国分寺
シドウヨウリョウ	指導要領
ダジュン	打順
イレカエ	入れ替え
ニクワエテ	に加えて
ナク	泣く
セキエイ	石英
ドウテキ	動的
ナイテキ	内的
ナキガオ	泣き顔
シジュウクニチ	四十九日
イチアン	一案
カクショウ	確証
コウセイショウショ	公正証書
サンチ	山地
コヤマ	小山
オオイリ	大入り
ナンチョウ	難聴
ビヒン	備品
ホチョウキ	補聴器
トメガネ	留め金
ニゲ	逃げ
タイザン	大山
チョウモン	聴聞
イシ	意思
キョコク	挙国
シソク	子息
オモイッキリ	思いっきり
トオリミチ	通り道
ドノウ	土のう
ドカタ	土方
ヤケアト	焼け跡
ショウシ	焼死
ドウチュウ	道中
オモイヤル	思いやる
ギャクセツ	逆説
ジュシンシャ	受信者
センク	先駆
ミンカ	民家
リンセツ	隣接
コッカコウムイン	国家公務員
ガクセイ	学制
ゲンパイ	減配
ケズリブシ	削り節
シンド	深度
ナヤマス	悩ます
ホウチ	法治
カセイ	加勢
コショウ	呼称
ジショウ	自称
セワニン	世話人
ニセイ	二世
ニュウマク	入幕
シュウケツ	集結
ウシロデ	後ろ手
イアワセル	居合わせる
ホネヌキ	骨抜き
ウケイレ	受け入れ
ジュドウ	受動
ソウジュ	送受
タサン	多産
チョクソウ	直送
ウケ	受け
ガクム	学務
ニクタイテキ	肉体的
ガイヘキ	外壁
キョウジ	教示
クチョウ	区長
クナイ	区内
クミン	区民
シュウノウ	収納
チク	地区
ノウフ	納付
クリツ	区立
ソメ	染め
オンゾン	温存
ヒツヨウジョウケン	必要条件
ミンダン	民団
ヨウフ	養父
ケツダン	結団
リョウナイ	領内
オシコム	押し込む
コガネ	小金
チョウハツ	挑発
カメイ	仮名
カナ	仮名
カセツ	仮設
サイタ	最多
アンニ	暗に
ケンギ	県議
ケンナイ	県内
ケンミン	県民
ドウケン	同県
モドリ	戻り
ドクリョク	独力
ドウブツセイ	動物性
ジツブツダイ	実物大
テイテン	定点
シツヅケル	し続ける
ツミカサネル	積み重ねる
トウカク	倒閣
ユウゲキ	遊撃
エンジャ	演者
ダッピ	脱皮
ミズキ	水木
ダイガクシンガク	大学進学
コマリハテル	困り果てる
モノカゲ	物陰
カゲ	陰
ワリマシ	割増
トッキョチョウ	特許庁
コウアン	公安
ホシゾラ	星空
センユウ	占有
ヘイアン	平安
メイメイ	銘々
ツウシンキョウイク	通信教育
センショ	選書
コウドク	購読
コウバイリョク	購買力
シンセツ	新設
ヒザ	膝
シンダイ	身代
アンポ	安保
エイゾク	永続
セイホ	生保
センリ	千里
ホスル	保する
ホジ	保持
ホゼン	保全
カイセン	改選
カイテイ	改定
カイザン	改ざん
キドリ	気取り
クンシュ	君主
ハイキ	排気
ホシャク	保釈
シメダス	締め出す
ツケダシ	付け出し
ゲンショ	原初
ダイサンジサンギョウ	第三次産業
シメ	締め
キョクバン	局番
サイネン	再燃
カズオオク	数多く
スウジツ	数日
テイスウ	定数
ブスウ	部数
カズカズ	数々
ジコシホン	自己資本
スウジカン	数時間
キュウセイシュ	救世主
カゾエキレナイ	数え切れない
セツ	切
クビキリ	首切り
ヘンチョ	編著
インチョウ	院長
カイン	下院
ガクイン	学院
コウウ	降雨
サイチョウサ	再調査
ゼンシ	全市
チョゾウ	貯蔵
フトウイツ	不統一
ジョウイン	上院
インナイ	院内
ヨチョキン	預貯金
イチジサンピン	一次産品
ナガアメ	長雨
シナカズ	品数
オンナノコ	女のコ
ジョシダイ	女子大
チュウイ	中位
トウチョウ	盗聴
カクセイザイ	覚せい剤
ジュウソウ	重層
メクジラ	目くじら
ショダイ	初代
ショウジン	精進
テンズル	転ずる
テンコウ	転校
ハンケン	版権
メイカ	名家
ロンコウ	論考
ワミョウ	和名
メイブン	名分
シンカロン	進化論
ショセン	初戦
ミハカラウ	見計らう
ショロウ	初老
ゼンテン	全店
トウホク	東北
ヘンタイ	変態
ホクホクトウ	北北東
ペキン	北京
ホッポウ	北方
ロウジンセイ	老人性
ハカリ	計り
ロウフ	老婦
ロウフウフ	老夫婦
キュウイ	球威
ゴウレイ	号令
サナダ	真田
ワレラ	我ら
コウジュツ	公述
キリュウ	気流
キカン	季刊
キュウカン	休刊
シスウ	指数
ウレノコリ	売れ残り
ニョウカン	女官
インシュ	飲酒
シセン	四川
シュルイ	酒類
ジュゾウ	受像
シュウジ	習字
センシュケン	選手権
ソウキ	想起
ブンケン	分権
キンケン	金権
コッケン	国権
ハツゲンケン	発言権
チホウブンケン	地方分権
ココロヲコメテ	心をこめて
シンフゼン	心不全
スイロン	推論
コクユウカ	国有化
メセン	目線
オギナイ	補い
カンチ	感知
カミカゼ	神風
セカイイチ	世界一
セカイテキ	世界的
ニシカゼ	西風
センキョ	占拠
ゼンセカイ	全世界
スズシイ	涼しい
シブ	支部
タイセキ	堆積
キハク	希薄
ビョウガイ	病害
イッキョク	一曲
カイドウ	会堂
カンリュウ	還流
ケッソン	欠損
シャカ	釈迦
ジョウジ	情事
ダイイチニンシャ	第一人者
ダイサンシャ	第三者
ニンテンドウ	任天堂
ネバネバ	粘粘
マガリ	曲がり
ケツジョウ	欠場
メイショウ	名勝
カチススム	勝ち進む
コクミンソウセイサン	国民総生産
サンメン	三面
ショウコウグン	症候群
セイサンセイ	生産性
ニッサン	日産
オッカケル	追っかける
カイシャコウセイホウ	会社更生法
サンギョウカイ	産業界
ツウサンショウ	通産相
サセン	左遷
オリアイ	折り合い
チョウゴウ	調合
ウラギリモノ	裏切り者
サンビャク	三百
テバナス	手放す
スウヒャク	数百
タンジュウ	短銃
フバライ	不払い
イッセイ	一声
ニヒャク	二百
ウブゴエ	産声
ヒャクハチジュウド	百八十度
モンゼンバライ	門前払い
ヨンヒャク	四百
ゴカン	互換
ソウゴギンコウ	相互銀行
タヨウ	多用
チシツガク	地質学
カケル	賭ける
トウハ	党派
カネテ	兼ねて
シツジツ	質実
シッカン	質感
シンパ	新派
イッテン	一点
ゲンジテン	現時点
サカミチ	坂道
ジテン	時点
ジョウネン	情念
ドウテン	同点
ドウブン	同文
フクセイ	複製
フクリ	複利
メイブン	明文
モンダイテン	問題点
ヤマオトコ	山男
ミツリン	密林
ブンガクテキ	文学的
ブンリ	文理
